user_id,ad_click_date,landing_page_view_date,signup_date,trial_date,purchase_date,campaign,channel
user_4045,2024-01-30,2024-01-30,2024-01-31,2024-02-01,2024-02-02,Holiday Blitz,Google Ads
user_4046,2024-01-26,2024-01-26,,,,Spring Launch,YouTube
user_4047,2024-01-16,2024-01-16,2024-01-17,2024-01-18,,Spring Launch,Facebook
user_4048,2024-01-21,,,,,Holiday Blitz,Facebook
user_4049,2024-01-28,2024-01-28,2024-01-29,,,Spring Launch,Instagram
user_4050,2024-01-24,2024-01-24,2024-01-27,,,Holiday Blitz,TikTok
user_4051,2024-01-26,,,,,Winter Promo,Instagram
user_4052,2024-01-30,2024-01-30,2024-01-31,,,Winter Promo,Email
user_4053,2024-01-01,2024-01-01,,,,Winter Promo,YouTube
user_4054,2024-01-21,2024-01-21,2024-01-22,2024-01-23,2024-01-24,Holiday Blitz,Facebook
user_4055,2024-01-03,2024-01-03,,,,Spring Launch,Facebook
user_4056,2024-01-20,,,,,Winter Promo,Instagram
user_4057,2024-01-02,2024-01-02,,,,Holiday Blitz,Instagram
user_4058,2024-01-09,2024-01-09,2024-01-10,2024-01-12,,Winter Promo,Email
user_4059,2024-01-19,2024-01-19,2024-01-20,2024-01-21,2024-01-24,Winter Promo,Instagram
user_4060,2024-01-15,2024-01-15,2024-01-16,2024-01-17,,Spring Launch,TikTok
user_4061,2024-01-18,2024-01-18,2024-01-20,2024-01-22,,Holiday Blitz,Instagram
user_4062,2024-01-26,2024-01-26,2024-01-27,2024-01-28,,Spring Launch,TikTok
user_4063,2024-01-11,2024-01-11,,,,Spring Launch,TikTok
user_4064,2024-01-25,2024-01-25,2024-01-28,,,Spring Launch,Email
user_4065,2024-01-23,2024-01-23,2024-01-24,2024-01-25,,Winter Promo,Instagram
user_4066,2024-01-16,2024-01-16,,,,Winter Promo,TikTok
user_4067,2024-01-22,2024-01-22,2024-01-25,2024-01-27,,Winter Promo,TikTok
user_4068,2024-01-17,2024-01-17,2024-01-20,,,Holiday Blitz,Instagram
user_4069,2024-01-05,2024-01-05,,,,Spring Launch,Instagram
user_4070,2024-01-12,,,,,Winter Promo,YouTube
user_4071,2024-01-11,2024-01-11,,,,Spring Launch,Facebook
user_4072,2024-01-30,2024-01-30,,,,Spring Launch,Google Ads
user_4073,2024-01-15,2024-01-15,2024-01-17,2024-01-19,2024-01-22,Spring Launch,Facebook
user_4074,2024-01-27,,,,,Spring Launch,YouTube
user_4075,2024-01-03,2024-01-03,2024-01-04,2024-01-06,2024-01-09,Spring Launch,Google Ads
user_4076,2024-01-01,2024-01-01,2024-01-04,,,Winter Promo,Facebook
user_4077,2024-01-20,2024-01-20,,,,Holiday Blitz,Email
user_4078,2024-01-29,,,,,Holiday Blitz,YouTube
user_4079,2024-01-16,2024-01-16,2024-01-17,2024-01-18,,Holiday Blitz,Email
user_4080,2024-01-02,2024-01-02,2024-01-03,2024-01-05,,Holiday Blitz,Email
user_4081,2024-01-02,,,,,Spring Launch,Facebook
user_4082,2024-01-03,2024-01-03,2024-01-05,2024-01-06,,Winter Promo,TikTok
user_4083,2024-01-08,2024-01-08,2024-01-10,2024-01-12,2024-01-14,Winter Promo,Google Ads
user_4084,2024-01-24,2024-01-24,2024-01-27,2024-01-28,,Spring Launch,TikTok
user_4085,2024-01-28,,,,,Spring Launch,Instagram
user_4086,2024-01-15,2024-01-15,2024-01-18,2024-01-19,,Winter Promo,Instagram
user_4087,2024-01-07,,,,,Winter Promo,YouTube
user_4088,2024-01-06,2024-01-06,,,,Holiday Blitz,Email
user_4089,2024-01-09,2024-01-09,2024-01-12,,,Holiday Blitz,YouTube
user_4090,2024-01-20,,,,,Holiday Blitz,Facebook
user_4091,2024-01-28,2024-01-28,2024-01-31,2024-02-01,,Winter Promo,Email
user_4092,2024-01-01,2024-01-01,2024-01-03,2024-01-05,,Holiday Blitz,Instagram
user_4093,2024-01-08,2024-01-08,2024-01-10,2024-01-11,,Winter Promo,Facebook
user_4094,2024-01-23,2024-01-23,2024-01-24,2024-01-25,,Winter Promo,Facebook
user_4095,2024-01-23,2024-01-23,2024-01-24,2024-01-26,,Spring Launch,TikTok
user_4096,2024-01-03,2024-01-03,2024-01-05,2024-01-07,,Winter Promo,YouTube
user_4097,2024-01-04,2024-01-04,2024-01-06,,,Spring Launch,YouTube
user_4098,2024-01-26,2024-01-26,2024-01-27,2024-01-28,,Spring Launch,TikTok
user_4099,2024-01-25,2024-01-25,,,,Winter Promo,Google Ads
user_4100,2024-01-15,,,,,Winter Promo,Instagram
user_4101,2024-01-06,2024-01-06,2024-01-09,2024-01-11,,Holiday Blitz,Instagram
user_4102,2024-01-15,2024-01-15,,,,Winter Promo,YouTube
user_4103,2024-01-21,2024-01-21,,,,Holiday Blitz,Instagram
user_4104,2024-01-03,2024-01-03,2024-01-06,2024-01-07,,Holiday Blitz,Instagram
user_4105,2024-01-25,2024-01-25,,,,Winter Promo,Facebook
user_4106,2024-01-21,2024-01-21,,,,Holiday Blitz,TikTok
user_4107,2024-01-21,,,,,Spring Launch,TikTok
user_4108,2024-01-14,,,,,Spring Launch,Email
user_4109,2024-01-20,2024-01-20,,,,Winter Promo,Email
user_4110,2024-01-14,,,,,Winter Promo,Google Ads
user_4111,2024-01-04,2024-01-04,2024-01-06,2024-01-07,,Winter Promo,Email
user_4112,2024-01-12,2024-01-12,,,,Spring Launch,TikTok
user_4113,2024-01-17,,,,,Holiday Blitz,Instagram
user_4114,2024-01-07,2024-01-07,2024-01-10,2024-01-12,2024-01-14,Spring Launch,TikTok
user_4115,2024-01-09,2024-01-09,2024-01-11,2024-01-12,,Holiday Blitz,Facebook
user_4116,2024-01-03,2024-01-03,,,,Holiday Blitz,TikTok
user_4117,2024-01-28,2024-01-28,2024-01-31,2024-02-02,2024-02-03,Winter Promo,Email
user_4118,2024-01-13,2024-01-13,,,,Winter Promo,Instagram
user_4119,2024-01-15,2024-01-15,2024-01-17,,,Winter Promo,TikTok
user_4120,2024-01-18,,,,,Spring Launch,Instagram
user_4121,2024-01-19,2024-01-19,2024-01-22,2024-01-23,,Spring Launch,YouTube
user_4122,2024-01-01,2024-01-01,2024-01-03,,,Spring Launch,TikTok
user_4123,2024-01-06,2024-01-06,2024-01-08,,,Winter Promo,YouTube
user_4124,2024-01-27,2024-01-27,2024-01-29,,,Winter Promo,Email
user_4125,2024-01-27,2024-01-27,,,,Holiday Blitz,YouTube
user_4126,2024-01-23,2024-01-23,2024-01-26,2024-01-28,,Holiday Blitz,Instagram
user_4127,2024-01-27,,,,,Winter Promo,Instagram
user_4128,2024-01-27,,,,,Spring Launch,YouTube
user_4129,2024-01-02,2024-01-02,2024-01-04,,,Winter Promo,Facebook
user_4130,2024-01-24,,,,,Spring Launch,YouTube
user_4131,2024-01-14,2024-01-14,2024-01-17,2024-01-19,,Winter Promo,Facebook
user_4132,2024-01-06,2024-01-06,,,,Winter Promo,YouTube
user_4133,2024-01-14,2024-01-14,,,,Holiday Blitz,Instagram
user_4134,2024-01-04,2024-01-04,2024-01-06,2024-01-07,,Spring Launch,TikTok
user_4135,2024-01-21,2024-01-21,,,,Spring Launch,Instagram
user_4136,2024-01-08,2024-01-08,2024-01-11,2024-01-13,2024-01-14,Winter Promo,YouTube
user_4137,2024-01-30,2024-01-30,2024-01-31,2024-02-01,2024-02-02,Holiday Blitz,Google Ads
user_4138,2024-01-03,,,,,Winter Promo,Facebook
user_4139,2024-01-19,2024-01-19,,,,Winter Promo,Google Ads
user_4140,2024-01-30,2024-01-30,2024-02-01,2024-02-02,,Spring Launch,Instagram
user_4141,2024-01-14,2024-01-14,,,,Winter Promo,Facebook
user_4142,2024-01-27,2024-01-27,2024-01-29,,,Holiday Blitz,TikTok
user_4143,2024-01-20,2024-01-20,2024-01-22,2024-01-23,2024-01-24,Winter Promo,YouTube
user_4144,2024-01-17,2024-01-17,,,,Holiday Blitz,Facebook
user_4145,2024-01-25,2024-01-25,2024-01-26,,,Spring Launch,Facebook
user_4146,2024-01-08,2024-01-08,,,,Spring Launch,Email
user_4147,2024-01-24,2024-01-24,,,,Winter Promo,TikTok
user_4148,2024-01-14,2024-01-14,,,,Holiday Blitz,Facebook
user_4149,2024-01-26,2024-01-26,2024-01-27,,,Spring Launch,TikTok
user_4150,2024-01-06,2024-01-06,2024-01-07,2024-01-08,,Holiday Blitz,Instagram
user_4151,2024-01-23,2024-01-23,,,,Spring Launch,TikTok
user_4152,2024-01-22,2024-01-22,2024-01-25,2024-01-26,,Spring Launch,Google Ads
user_4153,2024-01-16,2024-01-16,2024-01-17,2024-01-18,2024-01-19,Holiday Blitz,Google Ads
user_4154,2024-01-25,2024-01-25,2024-01-26,2024-01-28,2024-02-01,Holiday Blitz,TikTok
user_4155,2024-01-19,2024-01-19,2024-01-21,2024-01-23,2024-01-26,Holiday Blitz,YouTube
user_4156,2024-01-14,2024-01-14,2024-01-15,,,Spring Launch,Email
user_4157,2024-01-19,2024-01-19,2024-01-20,,,Holiday Blitz,Google Ads
user_4158,2024-01-03,2024-01-03,2024-01-06,2024-01-08,2024-01-11,Winter Promo,Google Ads
user_4159,2024-01-10,,,,,Holiday Blitz,Facebook
user_4160,2024-01-19,,,,,Spring Launch,TikTok
user_4161,2024-01-09,2024-01-09,,,,Holiday Blitz,Instagram
user_4162,2024-01-28,2024-01-28,,,,Holiday Blitz,TikTok
user_4163,2024-01-20,2024-01-20,2024-01-21,2024-01-22,,Holiday Blitz,TikTok
user_4164,2024-01-13,,,,,Winter Promo,Instagram
user_4165,2024-01-07,,,,,Spring Launch,YouTube
user_4166,2024-01-14,2024-01-14,2024-01-16,2024-01-17,,Winter Promo,Instagram
user_4167,2024-01-09,2024-01-09,,,,Winter Promo,Google Ads
user_4168,2024-01-27,2024-01-27,,,,Spring Launch,Facebook
user_4169,2024-01-28,2024-01-28,,,,Spring Launch,Instagram
user_4170,2024-01-23,2024-01-23,2024-01-26,2024-01-27,,Holiday Blitz,Email
user_4171,2024-01-25,2024-01-25,2024-01-27,2024-01-29,,Spring Launch,Email
user_4172,2024-01-28,,,,,Holiday Blitz,Email
user_4173,2024-01-19,2024-01-19,2024-01-22,2024-01-24,,Winter Promo,Instagram
user_4174,2024-01-15,2024-01-15,2024-01-17,2024-01-19,,Holiday Blitz,Facebook
user_4175,2024-01-20,,,,,Spring Launch,Instagram
user_4176,2024-01-14,,,,,Holiday Blitz,Google Ads
user_4177,2024-01-24,2024-01-24,2024-01-27,2024-01-28,2024-01-30,Winter Promo,Instagram
user_4178,2024-01-06,2024-01-06,2024-01-08,2024-01-10,,Spring Launch,TikTok
user_4179,2024-01-21,2024-01-21,,,,Spring Launch,Email
user_4180,2024-01-29,2024-01-29,,,,Holiday Blitz,Email
user_4181,2024-01-04,,,,,Holiday Blitz,TikTok
user_4182,2024-01-08,,,,,Holiday Blitz,Facebook
user_4183,2024-01-17,2024-01-17,2024-01-18,,,Winter Promo,YouTube
user_4184,2024-01-30,2024-01-30,,,,Winter Promo,Email
user_4185,2024-01-09,2024-01-09,2024-01-10,,,Spring Launch,Email
user_4186,2024-01-01,,,,,Spring Launch,YouTube
user_4187,2024-01-24,2024-01-24,2024-01-27,2024-01-29,2024-01-30,Winter Promo,Instagram
user_4188,2024-01-20,2024-01-20,,,,Holiday Blitz,Email
user_4189,2024-01-25,2024-01-25,2024-01-28,2024-01-29,2024-01-31,Holiday Blitz,Facebook
user_4190,2024-01-14,2024-01-14,2024-01-17,,,Winter Promo,Instagram
user_4191,2024-01-11,2024-01-11,2024-01-12,2024-01-14,2024-01-18,Holiday Blitz,Instagram
user_4192,2024-01-21,2024-01-21,2024-01-23,2024-01-25,,Winter Promo,Email
user_4193,2024-01-03,,,,,Holiday Blitz,Instagram
user_4194,2024-01-09,,,,,Holiday Blitz,Instagram
user_4195,2024-01-27,2024-01-27,2024-01-29,,,Spring Launch,Facebook
user_4196,2024-01-14,2024-01-14,,,,Holiday Blitz,Instagram
user_4197,2024-01-30,2024-01-30,2024-02-01,2024-02-03,2024-02-07,Holiday Blitz,TikTok
user_4198,2024-01-09,2024-01-09,,,,Winter Promo,Email
user_4199,2024-01-04,2024-01-04,2024-01-06,,,Winter Promo,Email
user_4200,2024-01-27,,,,,Winter Promo,TikTok
user_4201,2024-01-04,2024-01-04,2024-01-06,2024-01-07,,Winter Promo,TikTok
user_4202,2024-01-28,2024-01-28,2024-01-31,2024-02-02,,Holiday Blitz,TikTok
user_4203,2024-01-08,,,,,Winter Promo,YouTube
user_4204,2024-01-02,,,,,Spring Launch,Google Ads
user_4205,2024-01-09,2024-01-09,2024-01-12,,,Winter Promo,YouTube
user_4206,2024-01-29,2024-01-29,2024-01-31,,,Holiday Blitz,Facebook
user_4207,2024-01-14,2024-01-14,,,,Spring Launch,Facebook
user_4208,2024-01-22,2024-01-22,,,,Holiday Blitz,Email
user_4209,2024-01-09,2024-01-09,,,,Spring Launch,Google Ads
user_4210,2024-01-24,2024-01-24,,,,Spring Launch,YouTube
user_4211,2024-01-23,,,,,Spring Launch,Google Ads
user_4212,2024-01-16,2024-01-16,,,,Holiday Blitz,Email
user_4213,2024-01-29,2024-01-29,,,,Spring Launch,Instagram
user_4214,2024-01-30,2024-01-30,2024-02-02,,,Holiday Blitz,Email
user_4215,2024-01-17,2024-01-17,,,,Spring Launch,Email
user_4216,2024-01-16,,,,,Winter Promo,Google Ads
user_4217,2024-01-30,2024-01-30,,,,Winter Promo,Facebook
user_4218,2024-01-12,2024-01-12,2024-01-14,2024-01-16,,Spring Launch,Instagram
user_4219,2024-01-03,2024-01-03,2024-01-04,2024-01-06,,Spring Launch,Instagram
user_4220,2024-01-11,2024-01-11,,,,Winter Promo,Facebook
user_4221,2024-01-14,2024-01-14,,,,Winter Promo,Google Ads
user_4222,2024-01-18,2024-01-18,2024-01-21,,,Holiday Blitz,Google Ads
user_4223,2024-01-21,2024-01-21,2024-01-22,,,Winter Promo,Facebook
user_4224,2024-01-21,2024-01-21,2024-01-22,,,Holiday Blitz,YouTube
user_4225,2024-01-05,2024-01-05,2024-01-06,2024-01-07,2024-01-08,Spring Launch,Google Ads
user_4226,2024-01-16,,,,,Holiday Blitz,Facebook
user_4227,2024-01-20,,,,,Spring Launch,YouTube
user_4228,2024-01-05,2024-01-05,,,,Holiday Blitz,Email
user_4229,2024-01-03,2024-01-03,,,,Holiday Blitz,Instagram
user_4230,2024-01-12,2024-01-12,2024-01-15,2024-01-17,2024-01-18,Holiday Blitz,Facebook
user_4231,2024-01-01,2024-01-01,,,,Spring Launch,Google Ads
user_4232,2024-01-21,2024-01-21,2024-01-22,2024-01-23,2024-01-26,Spring Launch,Instagram
user_4233,2024-01-29,,,,,Holiday Blitz,YouTube
user_4234,2024-01-09,,,,,Spring Launch,Instagram
user_4235,2024-01-29,2024-01-29,,,,Holiday Blitz,TikTok
user_4236,2024-01-09,2024-01-09,,,,Spring Launch,Facebook
user_4237,2024-01-04,,,,,Holiday Blitz,Email
user_4238,2024-01-03,2024-01-03,2024-01-06,2024-01-08,,Winter Promo,YouTube
user_4239,2024-01-17,2024-01-17,2024-01-20,2024-01-22,,Winter Promo,YouTube
user_4240,2024-01-02,2024-01-02,2024-01-03,2024-01-05,,Holiday Blitz,YouTube
user_4241,2024-01-24,2024-01-24,,,,Spring Launch,Instagram
user_4242,2024-01-01,2024-01-01,,,,Holiday Blitz,Email
user_4243,2024-01-08,2024-01-08,2024-01-09,,,Winter Promo,Facebook
user_4244,2024-01-13,2024-01-13,2024-01-15,,,Winter Promo,Facebook
user_4245,2024-01-23,2024-01-23,,,,Holiday Blitz,Instagram
user_4246,2024-01-15,2024-01-15,,,,Winter Promo,TikTok
user_4247,2024-01-08,2024-01-08,2024-01-11,2024-01-13,2024-01-16,Holiday Blitz,Facebook
user_4248,2024-01-12,2024-01-12,,,,Winter Promo,Facebook
user_4249,2024-01-22,2024-01-22,,,,Spring Launch,Email
user_4250,2024-01-12,,,,,Spring Launch,Instagram
user_4251,2024-01-14,2024-01-14,2024-01-17,,,Spring Launch,Instagram
user_4252,2024-01-15,2024-01-15,2024-01-16,2024-01-18,2024-01-21,Holiday Blitz,YouTube
user_4253,2024-01-15,,,,,Holiday Blitz,Facebook
user_4254,2024-01-09,2024-01-09,,,,Spring Launch,Google Ads
user_4255,2024-01-19,2024-01-19,2024-01-22,2024-01-23,2024-01-27,Spring Launch,TikTok
user_4256,2024-01-26,2024-01-26,2024-01-29,2024-01-31,2024-02-03,Spring Launch,Email
user_4257,2024-01-20,2024-01-20,2024-01-22,2024-01-23,,Winter Promo,Email
user_4258,2024-01-29,2024-01-29,2024-02-01,2024-02-03,2024-02-05,Spring Launch,TikTok
user_4259,2024-01-22,,,,,Winter Promo,TikTok
user_4260,2024-01-08,2024-01-08,2024-01-10,2024-01-11,2024-01-13,Spring Launch,Google Ads
user_4261,2024-01-21,2024-01-21,2024-01-22,2024-01-23,2024-01-27,Holiday Blitz,YouTube
user_4262,2024-01-19,,,,,Spring Launch,Google Ads
user_4263,2024-01-06,2024-01-06,2024-01-07,2024-01-08,2024-01-11,Winter Promo,TikTok
user_4264,2024-01-20,2024-01-20,,,,Spring Launch,TikTok
user_4265,2024-01-25,2024-01-25,2024-01-28,2024-01-30,,Winter Promo,Google Ads
user_4266,2024-01-29,2024-01-29,,,,Spring Launch,YouTube
user_4267,2024-01-19,2024-01-19,,,,Winter Promo,Google Ads
user_4268,2024-01-04,2024-01-04,2024-01-06,2024-01-07,,Winter Promo,YouTube
user_4269,2024-01-23,2024-01-23,,,,Spring Launch,TikTok
user_4270,2024-01-07,2024-01-07,2024-01-08,2024-01-10,2024-01-12,Spring Launch,TikTok
user_4271,2024-01-28,2024-01-28,,,,Holiday Blitz,TikTok
user_4272,2024-01-28,2024-01-28,2024-01-31,2024-02-01,2024-02-04,Holiday Blitz,Facebook
user_4273,2024-01-04,2024-01-04,,,,Holiday Blitz,YouTube
user_4274,2024-01-22,2024-01-22,2024-01-23,,,Winter Promo,TikTok
user_4275,2024-01-12,2024-01-12,,,,Winter Promo,Instagram
user_4276,2024-01-13,,,,,Holiday Blitz,Instagram
user_4277,2024-01-03,2024-01-03,,,,Holiday Blitz,Google Ads
user_4278,2024-01-22,2024-01-22,2024-01-25,2024-01-27,,Spring Launch,Instagram
user_4279,2024-01-12,2024-01-12,2024-01-13,,,Holiday Blitz,YouTube
user_4280,2024-01-02,2024-01-02,2024-01-03,2024-01-05,2024-01-06,Winter Promo,Facebook
user_4281,2024-01-24,2024-01-24,2024-01-25,2024-01-26,,Spring Launch,YouTube
user_4282,2024-01-02,2024-01-02,2024-01-04,2024-01-06,,Holiday Blitz,Email
user_4283,2024-01-27,,,,,Holiday Blitz,Google Ads
user_4284,2024-01-23,2024-01-23,2024-01-26,2024-01-28,,Holiday Blitz,TikTok
user_4285,2024-01-09,2024-01-09,2024-01-12,2024-01-14,2024-01-16,Spring Launch,Facebook
user_4286,2024-01-01,2024-01-01,2024-01-02,,,Spring Launch,Google Ads
user_4287,2024-01-08,2024-01-08,2024-01-11,2024-01-12,2024-01-13,Spring Launch,Email
user_4288,2024-01-23,2024-01-23,2024-01-24,,,Holiday Blitz,Instagram
user_4289,2024-01-06,2024-01-06,,,,Spring Launch,Email
user_4290,2024-01-06,,,,,Spring Launch,Instagram
user_4291,2024-01-22,2024-01-22,2024-01-23,2024-01-25,,Spring Launch,Google Ads
user_4292,2024-01-25,2024-01-25,2024-01-28,2024-01-30,2024-02-02,Spring Launch,Google Ads
user_4293,2024-01-18,2024-01-18,2024-01-21,2024-01-23,,Winter Promo,TikTok
user_4294,2024-01-17,2024-01-17,,,,Holiday Blitz,TikTok
user_4295,2024-01-29,2024-01-29,2024-02-01,,,Spring Launch,Google Ads
user_4296,2024-01-12,2024-01-12,2024-01-14,2024-01-16,,Winter Promo,TikTok
user_4297,2024-01-06,2024-01-06,,,,Winter Promo,YouTube
user_4298,2024-01-26,2024-01-26,,,,Holiday Blitz,Facebook
user_4299,2024-01-27,2024-01-27,2024-01-30,,,Holiday Blitz,YouTube
user_4300,2024-01-08,2024-01-08,2024-01-11,2024-01-13,,Spring Launch,Email
user_4301,2024-01-19,,,,,Holiday Blitz,Facebook
user_4302,2024-01-28,2024-01-28,2024-01-31,2024-02-02,2024-02-03,Holiday Blitz,Google Ads
user_4303,2024-01-10,2024-01-10,2024-01-12,2024-01-13,,Holiday Blitz,Google Ads
user_4304,2024-01-01,,,,,Holiday Blitz,Google Ads
user_4305,2024-01-25,2024-01-25,2024-01-26,2024-01-27,,Spring Launch,Instagram
user_4306,2024-01-29,2024-01-29,,,,Winter Promo,Email
user_4307,2024-01-13,2024-01-13,2024-01-15,2024-01-17,,Holiday Blitz,YouTube
user_4308,2024-01-17,2024-01-17,2024-01-20,,,Winter Promo,TikTok
user_4309,2024-01-03,2024-01-03,,,,Winter Promo,Email
user_4310,2024-01-08,2024-01-08,2024-01-10,2024-01-12,,Winter Promo,Instagram
user_4311,2024-01-14,2024-01-14,2024-01-17,2024-01-18,,Holiday Blitz,Instagram
user_4312,2024-01-03,2024-01-03,2024-01-05,2024-01-06,2024-01-09,Holiday Blitz,Email
user_4313,2024-01-16,2024-01-16,2024-01-18,2024-01-19,,Spring Launch,Instagram
user_4314,2024-01-13,2024-01-13,2024-01-14,2024-01-15,,Holiday Blitz,TikTok
user_4315,2024-01-20,2024-01-20,2024-01-21,2024-01-22,2024-01-24,Holiday Blitz,Facebook
user_4316,2024-01-24,2024-01-24,2024-01-25,2024-01-27,2024-01-31,Holiday Blitz,Google Ads
user_4317,2024-01-17,2024-01-17,2024-01-18,,,Winter Promo,YouTube
user_4318,2024-01-13,2024-01-13,,,,Spring Launch,Instagram
user_4319,2024-01-29,2024-01-29,2024-02-01,2024-02-02,2024-02-06,Winter Promo,YouTube
user_4320,2024-01-06,2024-01-06,2024-01-07,2024-01-08,,Spring Launch,Google Ads
user_4321,2024-01-17,2024-01-17,,,,Holiday Blitz,TikTok
user_4322,2024-01-14,2024-01-14,,,,Holiday Blitz,Email
user_4323,2024-01-17,2024-01-17,2024-01-19,2024-01-21,,Winter Promo,TikTok
user_4324,2024-01-30,,,,,Winter Promo,Google Ads
user_4325,2024-01-08,2024-01-08,,,,Winter Promo,YouTube
user_4326,2024-01-11,2024-01-11,2024-01-13,2024-01-14,,Spring Launch,Facebook
user_4327,2024-01-20,2024-01-20,,,,Winter Promo,Email
user_4328,2024-01-28,2024-01-28,,,,Holiday Blitz,Instagram
user_4329,2024-01-01,2024-01-01,2024-01-03,2024-01-05,,Spring Launch,Facebook
user_4330,2024-01-26,2024-01-26,2024-01-29,2024-01-30,,Spring Launch,Google Ads
user_4331,2024-01-07,2024-01-07,,,,Holiday Blitz,YouTube
user_4332,2024-01-21,,,,,Winter Promo,YouTube
user_4333,2024-01-21,2024-01-21,2024-01-24,2024-01-25,,Winter Promo,YouTube
user_4334,2024-01-17,2024-01-17,2024-01-18,2024-01-20,2024-01-22,Holiday Blitz,Google Ads
user_4335,2024-01-30,2024-01-30,,,,Holiday Blitz,Email
user_4336,2024-01-10,,,,,Holiday Blitz,Instagram
user_4337,2024-01-11,2024-01-11,,,,Holiday Blitz,Facebook
user_4338,2024-01-22,2024-01-22,,,,Spring Launch,Google Ads
user_4339,2024-01-30,,,,,Spring Launch,YouTube
user_4340,2024-01-09,2024-01-09,,,,Winter Promo,Instagram
user_4341,2024-01-09,2024-01-09,2024-01-11,2024-01-12,,Spring Launch,YouTube
user_4342,2024-01-24,2024-01-24,,,,Spring Launch,Google Ads
user_4343,2024-01-05,2024-01-05,2024-01-06,2024-01-08,,Spring Launch,YouTube
user_4344,2024-01-17,2024-01-17,2024-01-19,,,Holiday Blitz,Google Ads
user_4345,2024-01-09,2024-01-09,,,,Spring Launch,YouTube
user_4346,2024-01-17,2024-01-17,2024-01-20,2024-01-22,2024-01-25,Winter Promo,Google Ads
user_4347,2024-01-24,2024-01-24,,,,Spring Launch,YouTube
user_4348,2024-01-21,2024-01-21,,,,Holiday Blitz,Instagram
user_4349,2024-01-19,2024-01-19,2024-01-21,2024-01-22,,Spring Launch,Instagram
user_4350,2024-01-27,2024-01-27,2024-01-30,2024-02-01,2024-02-04,Winter Promo,YouTube
user_4351,2024-01-07,2024-01-07,,,,Spring Launch,YouTube
user_4352,2024-01-23,2024-01-23,2024-01-26,2024-01-27,,Winter Promo,Google Ads
user_4353,2024-01-09,2024-01-09,,,,Holiday Blitz,Google Ads
user_4354,2024-01-07,2024-01-07,,,,Winter Promo,Google Ads
user_4355,2024-01-13,2024-01-13,,,,Winter Promo,Email
user_4356,2024-01-11,2024-01-11,,,,Holiday Blitz,YouTube
user_4357,2024-01-14,,,,,Winter Promo,TikTok
user_4358,2024-01-19,2024-01-19,,,,Spring Launch,YouTube
user_4359,2024-01-11,2024-01-11,,,,Spring Launch,YouTube
user_4360,2024-01-13,2024-01-13,,,,Winter Promo,YouTube
user_4361,2024-01-14,2024-01-14,2024-01-16,2024-01-17,,Spring Launch,Google Ads
user_4362,2024-01-13,2024-01-13,2024-01-15,2024-01-17,,Spring Launch,Google Ads
user_4363,2024-01-01,2024-01-01,,,,Holiday Blitz,Email
user_4364,2024-01-08,,,,,Winter Promo,Google Ads
user_4365,2024-01-12,2024-01-12,2024-01-14,2024-01-16,,Spring Launch,TikTok
user_4366,2024-01-19,2024-01-19,2024-01-20,,,Winter Promo,YouTube
user_4367,2024-01-12,2024-01-12,2024-01-14,2024-01-15,,Winter Promo,YouTube
user_4368,2024-01-08,2024-01-08,2024-01-09,,,Spring Launch,Facebook
user_4369,2024-01-08,,,,,Holiday Blitz,Google Ads
user_4370,2024-01-29,2024-01-29,2024-01-31,2024-02-02,2024-02-05,Holiday Blitz,Facebook
user_4371,2024-01-21,2024-01-21,,,,Winter Promo,YouTube
user_4372,2024-01-13,2024-01-13,2024-01-15,2024-01-17,,Holiday Blitz,Google Ads
user_4373,2024-01-12,2024-01-12,2024-01-15,,,Spring Launch,YouTube
user_4374,2024-01-29,2024-01-29,2024-01-30,,,Spring Launch,Facebook
user_4375,2024-01-16,2024-01-16,2024-01-19,2024-01-20,,Holiday Blitz,Facebook
user_4376,2024-01-01,2024-01-01,,,,Holiday Blitz,Instagram
user_4377,2024-01-13,2024-01-13,,,,Winter Promo,Instagram
user_4378,2024-01-26,2024-01-26,2024-01-29,,,Holiday Blitz,Google Ads
user_4379,2024-01-07,2024-01-07,2024-01-09,2024-01-11,2024-01-13,Winter Promo,Google Ads
user_4380,2024-01-28,2024-01-28,,,,Spring Launch,Google Ads
user_4381,2024-01-26,2024-01-26,2024-01-27,2024-01-28,,Holiday Blitz,Google Ads
user_4382,2024-01-05,2024-01-05,2024-01-08,,,Winter Promo,Google Ads
user_4383,2024-01-08,2024-01-08,2024-01-11,,,Winter Promo,Google Ads
user_4384,2024-01-25,2024-01-25,2024-01-28,2024-01-30,,Winter Promo,TikTok
user_4385,2024-01-27,2024-01-27,2024-01-30,2024-01-31,,Winter Promo,Google Ads
user_4386,2024-01-14,,,,,Spring Launch,Facebook
user_4387,2024-01-23,2024-01-23,2024-01-24,,,Holiday Blitz,Facebook
user_4388,2024-01-30,2024-01-30,2024-01-31,2024-02-02,2024-02-06,Winter Promo,Facebook
user_4389,2024-01-13,2024-01-13,2024-01-16,2024-01-18,2024-01-22,Holiday Blitz,TikTok
user_4390,2024-01-15,2024-01-15,2024-01-16,2024-01-17,,Holiday Blitz,YouTube
user_4391,2024-01-23,2024-01-23,2024-01-25,2024-01-27,,Spring Launch,Email
user_4392,2024-01-17,,,,,Holiday Blitz,YouTube
user_4393,2024-01-15,2024-01-15,2024-01-18,2024-01-19,,Spring Launch,Google Ads
user_4394,2024-01-20,,,,,Spring Launch,Email
